id,ad_groups,asin,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate
982,273,B002UVKMVY,8/15/19,397,4,0.010076,0.79,3.17,NULL,0,0,0,0,0
983,273,B002UVKMVY,8/16/19,420,1,0.002381,2.18,2.18,NULL,0,0,0,0,0
984,273,B002UVKMVY,8/17/19,321,2,0.006231,1.37,2.74,NULL,0,0,0,0,0
985,273,B01CJB7FIW,8/11/19,101,0,0,NULL,0,NULL,NULL,0,0,0,NULL
986,273,B01CJB7FIW,8/12/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL
987,273,B01CJB7FIW,8/13/19,32,0,0,NULL,0,NULL,NULL,0,0,0,NULL
988,273,B01CJB7FIW,8/14/19,21,0,0,NULL,0,NULL,NULL,0,0,0,NULL
989,273,B01CJB7FIW,8/15/19,30,0,0,NULL,0,NULL,NULL,0,0,0,NULL
990,273,B01CJB7FIW,8/16/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
991,273,B01CJB7FIW,8/17/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL
992,1,B002UVKMVY,8/18/19,1532,7,0.004569,1,6.98,0.403002,0.0248,17.32,1,1,0
993,1,B002UVKMVY,8/19/19,2157,9,0.004172,0.99,8.87,0.09064,0.1103,97.86,4,4,0
994,1,B002UVKMVY,8/20/19,2016,7,0.003472,0.86,6.02,0.083786,0.1194,71.85,3,3,0
995,1,B002UVKMVY,8/21/19,1607,6,0.003734,1.1,6.62,0.172396,0.058,38.4,2,2,0
996,1,B002UVKMVY,8/22/19,1162,8,0.006885,1.5,12.03,0.588264,0.017,20.45,1,1,0
997,1,B002UVKMVY,8/23/19,992,1,0.001008,0.92,0.92,NULL,0,0,0,0,0
998,1,B002UVKMVY,8/24/19,931,4,0.004296,1.05,4.18,0.204401,0.0489,20.45,1,1,0
999,1,B01CJB7FIW,8/18/19,386,1,0.002591,1.23,1.23,0.039883,0.2507,30.84,1,1,1
1000,1,B01CJB7FIW,8/19/19,431,1,0.00232,1.85,1.85,NULL,0,0,0,0,0
1001,1,B01CJB7FIW,8/20/19,328,1,0.003049,1.12,1.12,NULL,0,0,0,0,0
1002,1,B01CJB7FIW,8/21/19,368,1,0.002717,0.73,0.73,0.040669,0.2459,17.95,1,1,1
1003,1,B01CJB7FIW,8/22/19,314,1,0.003185,1.31,1.31,NULL,0,0,0,0,0
1004,1,B01CJB7FIW,8/23/19,338,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1005,1,B01CJB7FIW,8/24/19,192,1,0.005208,0.18,0.18,0.005773,1.7322,31.18,1,1,1
1006,1,B00MH8YUOA,8/18/19,3084,17,0.005512,1.1,18.7,0.487996,0.0205,38.32,4,4,0
1007,1,B00MH8YUOA,8/19/19,4074,17,0.004173,0.99,16.86,0.576607,0.0173,29.24,7,11,0
1008,1,B00MH8YUOA,8/20/19,3087,12,0.003887,0.98,11.76,0.742424,0.0135,15.84,4,6,0
1009,1,B00MH8YUOA,8/21/19,2285,12,0.005252,0.97,11.63,0.399519,0.025,29.11,5,8,0
1010,1,B00MH8YUOA,8/22/19,2634,12,0.004556,1.28,15.41,1.45928,0.0069,10.56,1,4,0
1011,1,B00MH8YUOA,8/23/19,3893,14,0.003596,1.23,17.21,2.11946,0.0047,8.12,2,3,0
1012,1,B00MH8YUOA,8/24/19,2777,9,0.003241,1.09,9.78,0.458724,0.0218,21.32,5,8,1
1013,1,B004A7JDF2,8/18/19,245,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1014,1,B004A7JDF2,8/19/19,154,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1015,1,B001G7PQM8,8/18/19,1447,3,0.002073,0.77,2.3,0.149448,0.0669,15.39,1,1,0
1016,1,B001G7PQM8,8/19/19,1389,6,0.00432,1.11,6.64,NULL,0,0,0,0,0
1017,1,B001G7PQM8,8/20/19,1252,3,0.002396,0.89,2.68,0.18624,0.0537,14.39,1,1,0
1018,1,B001G7PQM8,8/21/19,1194,4,0.00335,1.17,4.69,0.325921,0.0307,14.39,1,1,0
1019,1,B001G7PQM8,8/22/19,1292,1,0.000774,1.28,1.28,NULL,0,0,0,0,0
1020,1,B001G7PQM8,8/23/19,1467,3,0.002045,0.87,2.61,NULL,0,0,0,0,0
1021,1,B001G7PQM8,8/24/19,1090,4,0.00367,0.83,3.33,NULL,0,0,0,0,0
1022,1,B001GIOW7M,8/18/19,1173,3,0.002558,1.12,3.37,0.147484,0.0678,22.85,1,1,0
1023,1,B001GIOW7M,8/19/19,951,2,0.002103,1.48,2.96,NULL,0,0,0,0,0
1024,1,B001GIOW7M,8/20/19,123,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1025,1,B001GIOW7M,8/21/19,383,2,0.005222,1.31,2.62,NULL,0,0,0,0,0
1026,1,B001GIOW7M,8/22/19,1091,4,0.003666,0.64,2.56,0.116629,0.0857,21.95,1,1,0
1027,1,B001GIOW7M,8/23/19,993,3,0.003021,0.86,2.59,0.117995,0.0847,21.95,1,1,0
1028,1,B001GIOW7M,8/24/19,897,2,0.00223,1.35,2.7,NULL,0,0,0,0,0
1029,38,B00AOJCERY,8/18/19,64,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1030,38,B00AOJCERY,8/19/19,80,1,0.0125,1.48,1.48,NULL,0,0,0,0,0
1031,38,B00AOJCERY,8/20/19,48,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1032,38,B00AOJCERY,8/21/19,90,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1033,38,B00AOJCERY,8/22/19,304,3,0.009868,1.2,3.59,0.262619,0.0381,13.67,3,3,1
1034,38,B00AOJCERY,8/23/19,129,2,0.015504,1.16,2.32,0.244468,0.0409,9.49,1,1,1
1035,38,B00AOJCERY,8/24/19,580,2,0.003448,1.15,2.3,0.809859,0.0123,2.84,1,1,1
1036,38,B00AOJCETC,8/18/19,81,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1037,38,B00AOJCETC,8/19/19,100,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1038,38,B00AOJCETC,8/20/19,46,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1039,38,B00AOJCETC,8/21/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1040,38,B00AOJCETC,8/22/19,58,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1041,38,B00AOJCETC,8/23/19,61,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1042,38,B00AOJCETC,8/24/19,30,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1043,48,B009V0ZMO4,8/18/19,149,1,0.006711,2.37,2.37,0.249737,0.04,9.49,1,1,1
1044,48,B009V0ZMO4,8/19/19,138,2,0.014493,2.78,5.55,1.95422,0.0051,2.84,1,1,1
1045,48,B009V0ZMO4,8/20/19,95,1,0.010526,2.88,2.88,NULL,0,0,0,0,0
1046,48,B009V0ZMO4,8/21/19,115,1,0.008696,0.4,0.4,NULL,0,0,0,0,0
1047,48,B009V0ZMO4,8/22/19,36,1,0.027778,2.91,2.91,NULL,0,0,0,0,0
1048,48,B009V0ZMO4,8/23/19,276,2,0.007246,2.87,5.74,NULL,0,0,0,0,0
1049,48,B009V0ZMO4,8/24/19,207,1,0.004831,0.59,0.59,NULL,0,0,0,0,0
1050,48,B00AOJCERY,8/18/19,305,1,0.003279,3.14,3.14,1.10563,0.009,2.84,1,1,1
1051,48,B00AOJCERY,8/19/19,585,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1052,48,B00AOJCERY,8/20/19,201,1,0.004975,1.95,1.95,0.68662,0.0146,2.84,1,1,1
1053,48,B00AOJCERY,8/21/19,378,3,0.007937,2.18,6.53,0.362576,0.0276,18.01,2,4,1
1054,48,B00AOJCERY,8/22/19,52,1,0.019231,2.53,2.53,NULL,0,0,0,0,0
1055,48,B00AOJCERY,8/23/19,507,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1056,48,B00AOJCERY,8/24/19,419,2,0.004773,2.2,4.4,0.774648,0.0129,5.68,1,2,1
1057,348,B0041VGWGA,8/18/19,747,3,0.004016,1.18,3.55,0.507868,0.0197,6.99,1,1,0
1058,348,B0041VGWGA,8/19/19,1484,1,0.000674,1.5,1.5,0.158061,0.0633,9.49,1,1,1
1059,348,B0041VGWGA,8/20/19,2523,8,0.003171,1.1,8.81,1.26037,0.0079,6.99,1,1,0
1060,348,B0041VGWGA,8/21/19,183,2,0.010929,0.87,1.73,0.026955,0.371,64.18,2,4,1
1061,350,B0041VGWGA,8/18/19,198,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1062,350,B0041VGWGA,8/19/19,236,2,0.008475,1.66,3.32,0.082341,0.1214,40.32,3,5,2
1063,350,B0041VGWGA,8/20/19,260,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1064,350,B0041VGWGA,8/21/19,20,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1065,60,B009V0ZMO4,8/18/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1066,60,B009V0ZMO4,8/19/19,56,1,0.017857,0.21,0.21,NULL,0,0,0,0,0
1067,60,B009V0ZMO4,8/20/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1068,60,B009V0ZMO4,8/21/19,119,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1069,60,B009V0ZMO4,8/22/19,332,1,0.003012,0.68,0.68,NULL,0,0,0,0,0
1070,60,B009V0ZMO4,8/23/19,193,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1071,60,B009V0ZMO4,8/24/19,154,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1072,60,B00AOJCERY,8/18/19,1369,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1073,60,B00AOJCERY,8/19/19,196,2,0.010204,0.78,1.55,NULL,0,0,0,0,0
1074,60,B00AOJCERY,8/20/19,70,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1075,60,B00AOJCERY,8/21/19,68,1,0.014706,0.49,0.49,NULL,0,0,0,0,0
1076,60,B00AOJCERY,8/22/19,141,0,0,NULL,0,0,NULL,5.68,1,2,NULL
1077,60,B00AOJCERY,8/23/19,157,1,0.006369,0.93,0.93,NULL,0,0,0,0,0
1078,60,B00AOJCERY,8/24/19,143,1,0.006993,0.49,0.49,0.172535,0.058,2.84,1,1,1
1079,68,B00AOJCETC,8/18/19,5563,10,0.001798,1.33,13.32,0.476907,0.021,27.93,1,3,0
1080,68,B00AOJCETC,8/19/19,6611,5,0.000756,1.08,5.4,0.587595,0.017,9.19,1,1,0
1081,68,B00AOJCETC,8/20/19,6245,5,0.000801,1.16,5.79,1.93646,0.0052,2.99,1,1,0
1082,68,B00AOJCETC,8/21/19,2847,5,0.001756,1.21,6.06,NULL,0,0,0,0,0
1083,68,B00AOJCETC,8/22/19,6356,5,0.000787,1.53,7.67,NULL,0,0,0,0,0
1084,68,B00AOJCETC,8/23/19,3102,6,0.001934,1.46,8.77,0.548811,0.0182,15.98,2,2,0
1085,68,B00AOJCETC,8/24/19,3813,8,0.002098,1.51,12.09,1.51314,0.0066,7.99,1,1,0
1086,80,B00AOJCETC,8/18/19,257,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1087,80,B00AOJCETC,8/19/19,193,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1088,80,B00AOJCETC,8/20/19,201,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1089,80,B00AOJCETC,8/21/19,145,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1090,80,B00AOJCETC,8/22/19,375,1,0.002667,0.79,0.79,NULL,0,0,0,0,0
1091,80,B00AOJCETC,8/23/19,231,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1092,80,B00AOJCETC,8/24/19,199,2,0.01005,1.58,3.15,0.394243,0.0254,7.99,1,1,1
1093,85,B00AOJCETC,8/18/19,1753,3,0.001711,1.53,4.59,0.373171,0.0268,12.3,2,2,1
1094,85,B00AOJCETC,8/19/19,2240,3,0.001339,1.46,4.38,NULL,0,0,0,0,0
1095,85,B00AOJCETC,8/20/19,2200,1,0.000455,3.21,3.21,NULL,0,0,0,0,0
1096,85,B00AOJCETC,8/21/19,960,2,0.002083,1.6,3.2,NULL,0,0,0,0,0
1097,85,B00AOJCETC,8/22/19,760,4,0.005263,1.41,5.62,NULL,0,0,0,0,0
1098,85,B00AOJCETC,8/23/19,1395,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1099,85,B00AOJCETC,8/24/19,1259,3,0.002383,1.62,4.86,NULL,0,0,0,0,0
1100,90,B009V0ZMO4,8/18/19,206,3,0.014563,1.27,3.8,0.200211,0.0499,18.98,2,2,1
1101,90,B009V0ZMO4,8/19/19,300,7,0.023333,1.2,8.39,0.147348,0.0679,56.94,4,6,1
1102,90,B009V0ZMO4,8/20/19,154,6,0.038961,1.69,10.15,0.151583,0.066,66.96,5,8,1
1103,90,B009V0ZMO4,8/21/19,312,6,0.019231,0.85,5.1,0.13651,0.0733,37.36,4,9,1
1104,90,B009V0ZMO4,8/22/19,316,5,0.015823,0.94,4.68,0.164384,0.0608,28.47,3,3,1
1105,90,B009V0ZMO4,8/23/19,317,5,0.015773,1.66,8.29,0.291184,0.0343,28.47,3,3,1
1106,90,B009V0ZMO4,8/24/19,226,7,0.030973,1.4,9.82,NULL,0,0,0,0,0
1107,90,B00AOJCERY,8/18/19,209,2,0.009569,1.68,3.36,0.591549,0.0169,5.68,1,2,1
1108,90,B00AOJCERY,8/19/19,258,6,0.023256,2.13,12.8,0.269417,0.0371,47.51,5,5,1
1109,90,B00AOJCERY,8/20/19,321,1,0.003115,2.83,2.83,0.298209,0.0335,9.49,1,1,1
1110,90,B00AOJCERY,8/21/19,151,4,0.02649,1.34,5.37,1.89084,0.0053,2.84,1,1,0
1111,90,B00AOJCERY,8/22/19,194,2,0.010309,1.52,3.03,1.0669,0.0094,2.84,1,1,1
1112,90,B00AOJCERY,8/23/19,164,3,0.018293,1.23,3.69,NULL,0,0,0,0,0
1113,90,B00AOJCERY,8/24/19,293,0,0,NULL,0,0,NULL,20.45,1,1,NULL
1114,405,B0041VGWGA,8/18/19,423,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1115,405,B0041VGWGA,8/19/19,507,4,0.00789,1.13,4.51,0.224938,0.0445,20.05,4,4,1
1116,405,B0041VGWGA,8/20/19,439,2,0.004556,1.13,2.26,0.059521,0.168,37.97,2,2,1
1117,405,B0041VGWGA,8/21/19,46,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1118,100,B001GIOW72,8/18/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1119,100,B001GIOW72,8/19/19,38,2,0.052632,0.52,1.03,0.041036,0.2437,25.1,1,1,1
1120,100,B001GIOW72,8/20/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1121,100,B001GIOW72,8/22/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL
1122,100,B001GIOW72,8/23/19,32,1,0.03125,0.39,0.39,NULL,0,0,0,0,0
1123,100,B001GIOW72,8/24/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1124,100,B001GIOW6I,8/18/19,41,2,0.04878,1.05,2.1,0.121247,0.0825,17.32,1,1,1
1125,100,B001GIOW6I,8/19/19,46,1,0.021739,0.55,0.55,NULL,0,0,0,0,0
1126,100,B001GIOW6I,8/20/19,49,1,0.020408,1.45,1.45,NULL,0,0,0,0,0
1127,100,B001GIOW6I,8/21/19,78,5,0.064103,0.92,4.6,NULL,0,0,0,0,0
1128,100,B001GIOW6I,8/22/19,62,3,0.048387,1.34,4.02,0.524804,0.0191,7.66,1,2,0
1129,100,B001GIOW6I,8/23/19,32,1,0.03125,1.08,1.08,0.028655,0.349,37.69,2,2,2
1130,100,B001GIOW6I,8/24/19,35,2,0.057143,1.46,2.92,0.063135,0.1584,46.25,2,2,1
1131,100,B00834N20U,8/18/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1132,100,B00834N20U,8/19/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1133,100,B00834N20U,8/20/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1134,100,B00834N20U,8/21/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1135,100,B00834N20U,8/22/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1136,100,B00834N20U,8/23/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1137,100,B00834N20U,8/24/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1138,100,B001GIOW6S,8/18/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1139,100,B001GIOW6S,8/19/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1140,100,B001GIOW6S,8/20/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1141,100,B001GIOW6S,8/21/19,11,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1142,100,B001GIOW6S,8/22/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1143,100,B001GIOW6S,8/23/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1144,100,B001GIOW6S,8/24/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1145,120,B001GIOW7M,8/18/19,3778,8,0.002118,4.36,34.85,1.51852,0.0066,22.95,1,1,0
1146,120,B001GIOW7M,8/19/19,2183,2,0.000916,1.06,2.11,NULL,0,0,0,0,0
1147,120,B001GIOW7M,8/20/19,265,3,0.011321,3.57,10.71,NULL,0,0,0,0,0
1148,123,B001GIOW7M,8/18/19,71,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1149,123,B001GIOW7M,8/19/19,48,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1150,123,B001GIOW7M,8/20/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1151,126,B001GIOW7M,8/18/19,129,1,0.007752,0.37,0.37,NULL,0,0,0,0,0
1152,126,B001GIOW7M,8/19/19,81,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1153,126,B001GIOW7M,8/20/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1154,129,B001GIOW6I,8/18/19,29,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1155,129,B001GIOW6I,8/19/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1156,129,B001GIOW6I,8/20/19,68,1,0.014706,0.5,0.5,NULL,0,0,0,0,0
1157,129,B001GIOW6I,8/21/19,56,1,0.017857,0.48,0.48,NULL,0,0,0,0,0
1158,129,B001GIOW6I,8/22/19,45,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1159,129,B001GIOW6I,8/23/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1160,129,B001GIOW6I,8/24/19,51,1,0.019608,0.5,0.5,NULL,0,0,0,0,0
1161,129,B001GIOW72,8/18/19,184,1,0.005435,0.5,0.5,NULL,0,0,0,0,0
1162,129,B001GIOW72,8/19/19,165,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1163,129,B001GIOW72,8/20/19,44,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1164,129,B001GIOW72,8/21/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL
1165,129,B001GIOW72,8/22/19,12,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1166,129,B001GIOW72,8/23/19,113,1,0.00885,0.48,0.48,NULL,0,0,0,0,0
1167,129,B001GIOW72,8/24/19,103,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1168,129,B00834N20U,8/18/19,134,1,0.007463,0.37,0.37,NULL,0,0,0,0,0
1169,129,B00834N20U,8/19/19,160,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1170,129,B00834N20U,8/20/19,173,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1171,129,B00834N20U,8/21/19,196,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1172,129,B00834N20U,8/22/19,277,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1173,129,B00834N20U,8/23/19,130,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1174,129,B00834N20U,8/24/19,92,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1175,129,B001GIOW6S,8/18/19,165,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1176,129,B001GIOW6S,8/19/19,124,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1177,129,B001GIOW6S,8/20/19,96,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1178,129,B001GIOW6S,8/21/19,88,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1179,129,B001GIOW6S,8/22/19,118,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1180,129,B001GIOW6S,8/23/19,138,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1181,129,B001GIOW6S,8/24/19,94,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1182,150,B001GIOW7M,8/18/19,8920,15,0.001682,1.54,23.08,1.00566,0.0099,22.95,1,1,0
1183,150,B001GIOW7M,8/19/19,18237,16,0.000877,1.34,21.46,0.744622,0.0134,28.82,2,2,0
1184,150,B001GIOW7M,8/20/19,1034,2,0.001934,1.36,2.71,NULL,0,0,0,0,0
1185,491,B0041VGWGA,8/18/19,5864,16,0.002729,1.02,16.35,1.48367,0.0067,11.02,2,2,0
1186,491,B0041VGWGA,8/19/19,5512,24,0.004354,0.98,23.58,0.287596,0.0348,81.99,10,13,0
1187,491,B0041VGWGA,8/20/19,5956,23,0.003862,0.81,18.66,0.98314,0.0102,18.98,2,2,0
1188,491,B0041VGWGA,8/21/19,856,4,0.004673,0.82,3.28,NULL,0,0,0,0,0
1189,491,B0041VGWGA,8/23/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL
1190,153,B001GIOW6I,8/18/19,1090,1,0.000917,1,1,0.042918,0.233,23.3,1,1,1
1191,153,B001GIOW6I,8/19/19,1355,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1192,153,B001GIOW6I,8/20/19,1509,3,0.001988,1.16,3.47,NULL,0,0,0,0,0
1193,153,B001GIOW6I,8/21/19,1617,2,0.001237,0.81,1.61,NULL,0,0,0,0,0
1194,153,B001GIOW6I,8/22/19,1311,4,0.003051,1.29,5.15,NULL,0,0,0,0,0
1195,153,B001GIOW6I,8/23/19,974,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1196,153,B001GIOW6I,8/24/19,1044,2,0.001916,1.44,2.87,0.123176,0.0812,23.3,1,1,1
1197,153,B001GIOW72,8/18/19,1672,1,0.000598,0.56,0.56,NULL,0,0,0,0,0
1198,153,B001GIOW72,8/19/19,2197,3,0.001365,1,3,NULL,0,0,0,0,0
1199,153,B001GIOW72,8/20/19,333,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1200,153,B001GIOW72,8/21/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1201,153,B001GIOW72,8/22/19,186,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1202,153,B001GIOW72,8/23/19,1456,1,0.000687,1.24,1.24,NULL,0,0,0,0,0
1203,153,B001GIOW72,8/24/19,1717,3,0.001747,1.01,3.02,0.129614,0.0772,23.3,1,1,0
1204,153,B00834N20U,8/18/19,252,1,0.003968,1.12,1.12,NULL,0,0,0,0,0
1205,153,B00834N20U,8/19/19,332,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1206,153,B00834N20U,8/20/19,347,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1207,153,B00834N20U,8/21/19,377,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1208,153,B00834N20U,8/22/19,382,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1209,153,B00834N20U,8/23/19,311,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1210,153,B00834N20U,8/24/19,240,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1211,153,B001GIOW6S,8/18/19,308,1,0.003247,0.78,0.78,NULL,0,0,0,0,0
1212,153,B001GIOW6S,8/19/19,487,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1213,153,B001GIOW6S,8/20/19,362,1,0.002762,1.19,1.19,NULL,0,0,0,0,0
1214,153,B001GIOW6S,8/21/19,437,1,0.002288,0.77,0.77,NULL,0,0,0,0,0
1215,153,B001GIOW6S,8/22/19,453,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1216,153,B001GIOW6S,8/23/19,293,1,0.003413,1.21,1.21,NULL,0,0,0,0,0
1217,153,B001GIOW6S,8/24/19,343,2,0.005831,1.03,2.05,NULL,0,0,0,0,0
1218,175,B001GIOW6S,8/18/19,98,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1219,175,B001GIOW6S,8/19/19,117,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1220,175,B001GIOW6S,8/20/19,101,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1221,175,B001GIOW6S,8/21/19,112,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1222,175,B001GIOW6S,8/22/19,128,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1223,175,B001GIOW6S,8/23/19,36,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1224,175,B001GIOW6S,8/24/19,83,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1225,175,B001GIOW6I,8/18/19,93,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1226,175,B001GIOW6I,8/19/19,145,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1227,175,B001GIOW6I,8/20/19,118,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1228,175,B001GIOW6I,8/21/19,138,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1229,175,B001GIOW6I,8/22/19,111,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1230,175,B001GIOW6I,8/23/19,120,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1231,175,B001GIOW6I,8/24/19,93,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1232,175,B001GIOW72,8/18/19,267,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1233,175,B001GIOW72,8/19/19,354,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1234,175,B001GIOW72,8/20/19,61,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1235,175,B001GIOW72,8/22/19,23,1,0.043478,0.5,0.5,NULL,0,0,0,0,0
1236,175,B001GIOW72,8/23/19,267,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1237,175,B001GIOW72,8/24/19,360,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1238,175,B00834N20U,8/18/19,48,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1239,175,B00834N20U,8/19/19,53,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1240,175,B00834N20U,8/20/19,47,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1241,175,B00834N20U,8/21/19,71,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1242,175,B00834N20U,8/22/19,73,1,0.013699,1.13,1.13,NULL,0,0,0,0,0
1243,175,B00834N20U,8/23/19,60,1,0.016667,1.64,1.64,NULL,0,0,0,0,0
1244,175,B00834N20U,8/24/19,51,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1245,196,B000TU3EKY,8/18/19,479,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1246,196,B000TU3EKY,8/19/19,297,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1247,196,B000TU3EKY,8/20/19,456,0,0,NULL,0,NULL,NULL,0,0,0,NULL
1248,196,B000TU3EKY,8/21/19,470,1,0.002128,1.12,1.12,0.077832,0.1285,14.39,1,1,1
